CODUSU;NRO_HOGAR;REALIZADA;ANO4STRE;TRIMESTRE;REGIONDO;MAS_500DO;AGLOMERADO;PONDERA;IV1ESP;IV1_ESP;IV2ESP;IV3ESP;IV3_ESP;IV4ESP;IV5ESP;IV6ESP;IV7ESP;IV7_ESP;IV81;IV91;IV101;IV111;IV12_1;IV12_2;IV12_3;II11P;II21P;II31P;II3_1P;II4_1P;II4_2P;II4_3P;II51P;II5_1P;II61P0;II6_1P0;II7ESP0;II7_ESP0;II8ESP0;II8_ESP0;II9A00;V1A00;V2A00;V21A00;V22A00;V3A00;V4A00;V5A00;V6A00;V7A00;V8A00;V9A00;V10A00;V11A00;V12A00;V13A00;V14A00;V15A00;V16A00;V17A00;V18A00;V19_A00;V19_B00;IX_TOT00;IX_MEN100;IX_MAYEQ10;ITFFRDO;DECIFRDO;IDECIFRDO;RDECIFRDO;GDECIFRDO;PDECIFRDO;ADECIFRDO;IPCFRDO;DECCFRDO;IDECCFRDO;RDECCFRDO;GDECCFRDO;PDECCFRDO;ADECCFRDO;VII1_1DO;VII1_2DO;VII2_1Q10;VII2_2Q10;VII2_3Q10;VII2_4Q10;IDIMPHQ10
392313;1;1;2014;4;40;S;23;163;1;;4;1;;4;1;2;1;;1;1;2;1;1;1;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;10;3;7;16300;08;09;09;08;;09;1630.0;02;03;03;02;;04;2;3;8;0;0;0;00000
392314;1;1;2014;4;43;N;36;135;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;22000;10;10;10;;10;10;4400.0;07;07;07;;07;07;2;0;98;0;0;0;00100
392315;1;1;2014;4;42;N;27;389;1;;7;1;;1;1;1;1;;1;1;1;2;2;2;2;7;5;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;14800;08;08;08;;08;09;2114.2857142857;03;04;04;;04;05;2;0;2;0;0;0;10100
392316;1;1;2014;4;40;N;19;176;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;9700;06;06;06;;06;06;3233.3333333333;05;06;07;;06;07;2;0;98;0;0;0;00000
392317;1;1;2014;4;40;S;29;346;1;;2;2;;4;2;2;2;;1;2;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;3500;02;02;02;02;;02;700.0;01;01;01;01;;01;1;0;2;3;5;0;00000
392318;1;1;2014;4;41;N;12;244;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;5000;02;03;04;;03;04;1000.0;01;01;02;;01;02;2;0;98;0;0;0;00000
392319;1;1;2014;4;43;S;4;584;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5000;02;03;03;02;;03;5000.0;07;08;07;07;;07;96;0;1;0;0;0;00000
392320;1;1;2014;4;1;S;33;1561;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;7680;04;;04;04;;05;2560.0;04;;04;04;;04;1;0;2;0;0;0;00000
392321;1;1;2014;4;42;N;27;260;1;;6;1;;7;2;1;1;;1;1;1;3;2;2;2;6;4;1;1;1;1;2;2;0;2;0;8;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;5;0;5;10300;06;07;07;;07;07;2060.0;03;03;04;;04;05;2;3;98;0;0;0;00000
392322;1;1;2014;4;43;N;14;123;1;;2;2;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;13600;08;08;08;;08;09;3400.0;06;06;05;;06;07;1;3;4;0;0;0;00000
392323;1;1;2014;4;40;N;25;98;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;6500;04;04;04;;04;04;1083.3333333333;01;01;02;;02;02;2;0;7;0;0;0;00000
392324;1;1;2014;4;43;S;4;806;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;21800;09;10;10;09;;09;7266.6666666667;09;09;09;09;;09;2;0;98;0;0;0;10000
392325;1;1;2014;4;42;N;27;285;1;;5;2;;7;2;1;1;;1;1;1;3;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;11400;07;07;07;;07;07;3800.0;06;07;07;;07;08;1;0;98;0;0;0;10000
392327;1;1;2014;4;40;S;23;231;1;;4;2;;4;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;3;0;3;3600;02;02;02;02;;02;1200.0;02;02;02;01;;02;1;2;3;0;0;0;00000
392328;2;1;2014;4;40;N;25;145;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;14950;08;08;09;;08;09;7475.0;09;09;10;;09;10;2;1;98;0;0;0;10000
392329;1;1;2014;4;43;N;3;244;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;7000;04;04;04;;04;04;2333.3333333333;04;04;03;;04;02;3;0;98;0;0;0;00100
392330;1;1;2014;4;40;N;19;194;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;8800;05;06;06;;06;06;2200.0;03;04;05;;04;05;3;0;4;0;0;0;00000
392331;1;1;2014;4;1;S;33;1063;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;0;1;4500;02;;02;02;;02;4500.0;07;;07;07;;08;1;0;98;0;0;0;00000
392332;1;1;2014;4;44;N;9;191;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;29900;10;10;09;;10;09;9966.6666666667;10;10;09;;10;09;2;0;97;0;0;0;00000
392333;1;1;2014;4;43;S;13;263;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;9500;06;06;06;06;;06;9500.0;10;10;10;10;;10;1;0;98;0;0;0;00000
392334;1;1;2014;4;43;N;14;102;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;19400;09;09;09;;09;10;3233.3333333333;05;06;05;;06;07;2;0;97;0;0;0;10100
392335;1;1;2014;4;41;N;15;121;1;;5;2;;4;2;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;6080;03;04;05;;04;04;2026.6666666667;03;03;05;;04;05;2;0;3;0;0;0;00000
392338;1;1;2014;4;43;S;34;748;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3100;01;01;01;01;;02;3100.0;05;05;05;05;;05;1;0;98;0;0;0;00000
392339;1;1;2014;4;41;N;7;232;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;14500;08;08;09;;08;09;4833.3333333333;07;08;09;;08;09;2;0;98;0;0;0;00000
392340;1;1;2014;4;40;S;29;284;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;0;2;1600;01;01;01;01;;01;800.0;01;01;01;01;;01;1;0;98;0;0;0;00000
392341;1;1;2014;4;44;N;9;179;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;11900;07;07;05;;07;04;2380.0;04;04;02;;04;02;1;2;98;0;0;0;10000
392343;1;1;2014;4;42;S;10;407;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;12400;07;07;07;07;;07;4133.3333333333;07;07;08;07;;07;2;0;1;0;0;0;00000
392344;2;1;2014;4;42;S;10;494;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9000;05;06;05;05;;05;4500.0;07;07;08;07;;08;2;0;1;0;0;0;00000
392345;1;1;2014;4;40;S;29;275;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;14000;08;08;08;08;;08;7000.0;09;09;10;09;;10;1;0;98;0;0;0;00000
392346;1;1;2014;4;43;S;13;712;1;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;14000;08;08;08;08;;08;2800.0;04;05;04;04;;04;2;0;98;0;0;0;00000
392347;1;1;2014;4;42;S;10;395;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;7000;04;04;04;04;;04;3500.0;06;06;07;06;;06;1;2;98;0;0;0;00000
392348;1;1;2014;4;43;N;14;102;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;11000;06;07;07;;07;08;11000.0;10;10;10;;10;10;1;0;98;0;0;0;00000
392349;1;1;2014;4;44;N;93;66;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;27100;10;10;09;;10;10;6775.0;09;09;07;;09;09;2;4;98;0;0;0;00000
392350;1;1;2014;4;1;S;33;1793;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4000;02;;02;02;;02;4000.0;07;;06;06;;07;1;0;98;0;0;0;00000
392351;1;1;2014;4;1;S;33;1725;1;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;7000;04;;04;04;;04;2333.3333333333;04;;03;03;;04;2;0;98;0;0;0;00000
392352;1;1;2014;4;42;S;10;345;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;2000;01;01;01;01;;01;1000.0;01;01;01;01;;01;1;0;98;0;0;0;00000
392353;1;1;2014;4;41;N;12;185;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;3;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;1;7;12500;07;07;09;;08;09;1562.5;02;02;04;;03;04;3;0;5;0;0;0;00000
392354;1;1;2014;4;1;S;33;502;2;;2;2;;4;2;1;1;;1;1;2;1;2;1;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;6300;04;;03;03;;03;2100.0;03;;03;03;;04;1;2;98;0;0;0;00000
392356;1;1;2014;4;42;N;27;287;1;;2;2;;1;1;1;1;;1;2;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;7;2;5;17300;09;09;09;;09;09;2471.4285714286;04;04;05;;04;05;1;2;3;4;0;0;00000
392357;1;1;2014;4;41;N;7;240;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;3200;01;02;02;;02;02;3200.0;05;06;07;;06;07;1;0;98;0;0;0;00000
392358;1;1;2014;4;40;S;29;338;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;5600;03;03;03;03;;03;2800.0;04;05;06;04;;06;2;0;1;0;0;0;00000
392359;1;1;2014;4;44;N;9;109;1;;1;2;;4;1;2;1;;1;2;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;9800;06;06;04;;06;03;2450.0;04;04;03;;04;02;2;0;98;0;0;0;00000
392360;1;1;2014;4;44;N;91;109;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;12016;07;07;05;;07;06;2002.6666666667;03;03;02;;04;02;3;2;4;0;0;0;00000
392361;1;1;2014;4;44;N;31;99;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;28000;10;10;09;;10;08;14000.0;10;10;10;;10;09;1;2;98;0;0;0;00000
392362;1;1;2014;4;40;N;18;254;1;;3;2;;1;1;2;1;;1;2;3;4;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;1;8;9400;06;06;06;;06;08;1044.4444444444;01;01;02;;02;03;2;0;98;0;0;0;00000
392363;1;1;2014;4;1;S;33;1731;2;;5;1;;2;1;1;1;;1;1;1;2;2;1;2;5;4;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;5000;03;;02;03;;03;714.28571428571;01;;01;01;;01;2;3;98;0;0;0;00000
392365;1;1;2014;4;41;N;7;213;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;1;2;7100;04;04;06;;05;05;2366.6666666667;04;04;05;;04;05;1;0;2;0;0;0;00000
392366;1;1;2014;4;43;N;6;195;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;32300;10;10;10;;10;10;8075.0;09;10;09;;10;09;1;2;96;0;0;0;00100
392367;1;1;2014;4;43;S;5;330;1;;3;1;;4;2;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;6800;04;04;04;04;;04;2266.6666666667;04;04;03;03;;04;1;0;98;0;0;0;00000
392368;1;1;2014;4;1;S;32;1513;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;14800;08;;08;08;;06;7400.0;09;;09;09;;07;1;2;98;0;0;0;00000
392369;1;1;2014;4;43;N;14;138;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;17300;09;09;09;;09;09;4325.0;07;07;07;;07;08;2;0;1;0;0;0;00000
392370;1;1;2014;4;42;N;26;139;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;02;02;02;;02;02;2000.0;03;03;04;;04;03;1;0;98;0;0;0;00000
392371;1;1;2014;4;43;S;4;229;1;;4;1;;1;1;1;2;;1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;20172;09;09;09;09;;09;6724.0;09;09;09;09;;09;2;0;1;3;0;0;00000
392372;1;1;2014;4;44;N;31;153;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;31000;10;10;10;;10;08;7750.0;09;09;08;;09;06;2;0;98;0;0;0;00000
392373;1;1;2014;4;43;N;30;70;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;03;03;03;;03;02;5000.0;07;08;07;;08;06;96;0;98;0;0;0;00000
392374;1;1;2014;4;41;N;12;245;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;3500;02;02;02;;02;03;1750.0;03;03;04;;03;04;1;0;98;0;0;0;10000
392375;1;1;2014;4;1;S;32;638;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;16300;08;;08;08;;07;8150.0;09;;09;09;;07;2;0;1;0;0;0;00000
392376;1;1;2014;4;1;S;33;1383;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7300;04;;04;04;;04;3650.0;06;;06;06;;07;2;0;3;0;0;0;10000
392378;1;1;2014;4;43;N;14;121;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;4;3;7000;04;04;04;;04;05;1000.0;01;01;01;;01;01;2;0;98;0;0;0;00000
392379;1;1;2014;4;40;S;23;195;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;8000;05;05;05;05;;05;1600.0;02;02;03;02;;04;4;5;3;0;0;0;00000
392380;1;1;2014;4;1;S;32;681;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;9000;05;;05;05;;04;9000.0;10;;09;09;;08;1;0;98;0;0;0;00000
392381;1;1;2014;4;43;N;30;62;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;18000;09;09;09;;09;09;9000.0;10;10;10;;10;10;2;0;98;0;0;0;00000
392382;1;1;2014;4;42;N;27;264;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;12800;07;08;08;;08;08;4266.6666666667;07;07;08;;07;08;2;0;3;1;0;0;00000
392383;1;1;2014;4;40;S;23;226;1;;4;2;;4;2;2;1;;1;2;1;3;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;6;1;5;8500;05;05;06;05;;06;1416.6666666667;02;02;03;02;;03;2;3;98;0;0;0;00000
392384;1;1;2014;4;43;S;13;826;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2100;01;01;01;01;;01;525.0;01;01;01;01;;01;2;0;98;0;0;0;00000
392385;1;1;2014;4;1;S;33;1554;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;13450;07;;07;07;;08;4483.3333333333;07;;07;07;;08;2;1;98;0;0;0;10000
392386;1;1;2014;4;43;S;2;494;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;6000;03;03;03;03;;03;1500.0;02;02;02;02;;02;2;0;1;0;0;0;10000
392387;1;1;2014;4;44;N;31;103;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;10500;06;07;04;;07;02;10500.0;10;10;09;;10;08;1;0;98;0;0;0;00000
392388;1;1;2014;4;43;N;14;100;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;33500;10;10;10;;10;10;8375.0;09;10;09;;10;10;2;0;98;0;0;0;10000
392389;1;1;2014;4;40;N;22;92;1;;1;1;;2;2;2;1;;1;2;2;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;6;2;4;7000;04;04;05;;04;04;1166.6666666667;01;02;02;;02;02;1;2;98;0;0;0;00000
392390;1;1;2014;4;40;N;25;72;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;12650;07;07;08;;08;08;4216.6666666667;07;07;08;;07;08;1;0;2;0;0;0;00000
392391;2;1;2014;4;1;S;32;1125;3;;1;1;;1;1;1;1;;1;2;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;02;;02;02;;01;2000.0;03;;03;03;;01;1;0;98;0;0;0;10000
392392;1;1;2014;4;1;S;32;679;1;;2;1;;2;2;1;1;;1;1;1;1;2;1;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;4;0;4;12000;07;;07;07;;05;3000.0;05;;04;05;;02;2;0;1;0;0;0;00000
392393;1;1;2014;4;41;N;7;203;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9400;06;06;08;;06;07;4700.0;07;08;09;;08;08;2;0;98;0;0;0;00000
392394;1;1;2014;4;1;S;32;1117;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;12000;07;;07;07;;05;6000.0;08;;08;08;;06;1;2;98;0;0;0;00000
