CODUSU;NRO_HOGAR;REALIZADA;ANO4ZADA;TRIMESTRE;REGIONRE;MAS_500;AGLOMERADO;PONDERADO;IV1ERA;IV1_ESP;IV2ESP;IV3;IV3_ESP;IV4ESP;IV5;IV6;IV7;IV7_ESP;IV8ESP;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1_3;II2;II3;II3_1;II4_1;II4_2;II4_3;II53;II5_1;II61;II6_1;II71;II7_ESP;II8ESP;II8_ESP;II9ESP;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITFAYEQ10;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCFFR;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
396542;1;1;2014;1;41;N;15;174;1;;2;2;;4;2;2;1;;1;2;2;2;1;1;1;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;6;3;3;3500;02;02;03;;02;03;583.33331298828;01;01;01;;01;01;1;0;2;0;0;0;00000
392032;1;1;2014;1;41;N;15;75;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;;2;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;3;1;2;1600;01;01;01;;01;01;533.33331298828;01;01;01;;01;01;1;0;2;0;0;0;00000
389345;1;1;2014;1;41;N;15;75;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;3800;02;02;03;;02;03;1266.6666259766;02;02;03;;03;03;1;0;2;0;0;0;00000
387860;1;1;2014;1;41;N;15;92;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;6000;04;04;06;;04;05;1500.0;03;03;04;;03;04;2;0;1;0;0;0;00000
392895;1;1;2014;1;41;N;15;63;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;6400;04;05;06;;05;06;2133.3332519531;04;04;06;;05;06;9;0;10;0;0;0;00000
389618;1;1;2014;1;41;N;15;83;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;2;2;0;2;0;6;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;7000;05;05;07;;05;06;1750.0;03;03;05;;04;05;4;0;3;0;0;0;00000
389376;1;1;2014;1;41;N;15;59;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;8200;06;06;07;;06;07;2733.3332519531;05;06;07;;06;07;2;0;1;0;0;0;00000
392934;1;1;2014;1;41;N;15;89;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;7800;05;06;07;;06;07;1114.2857666016;02;02;03;;02;03;2;0;6;0;0;0;00000
387833;1;1;2014;1;41;N;15;159;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;10100;07;07;08;;07;08;2525.0;05;05;07;;05;07;3;0;98;0;0;0;00000
391067;1;1;2014;1;41;N;15;161;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8400;06;06;07;;06;07;4200.0;07;08;09;;08;09;2;0;98;0;0;0;00000
389450;1;1;2014;1;41;N;15;157;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;01;01;01;;01;01;2000.0;04;04;06;;04;06;1;0;98;0;0;0;00000
386793;1;1;2014;1;41;N;15;184;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;5000;03;03;05;;04;05;833.33331298828;01;01;02;;01;02;2;0;98;0;0;0;00000
391289;1;1;2014;1;41;N;15;157;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;7000;05;05;07;;05;06;2333.3332519531;04;05;06;;05;07;2;0;98;0;0;0;00000
391982;1;1;2014;1;41;N;15;193;1;;2;2;;4;1;2;1;;1;1;2;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1300;01;01;01;;01;01;433.33334350586;01;01;01;;01;01;2;0;1;0;0;0;00000
387080;1;1;2014;1;41;N;15;178;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3700;02;02;03;;02;03;925.0;01;01;02;;02;02;2;0;98;0;0;0;00000
387080;2;1;2014;1;41;N;15;178;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;3140;02;02;03;;02;02;785.0;01;01;02;;01;02;2;0;98;0;0;0;00000
392859;1;1;2014;1;41;N;15;151;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;5600;04;04;05;;04;05;1866.6666259766;03;04;05;;04;05;2;0;98;0;0;0;00000
391986;1;1;2014;1;41;N;15;178;1;;4;3;;4;2;2;1;;1;2;2;2;2;1;1;4;3;2;0;1;1;2;2;0;2;0;7;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;3740;02;02;03;;02;03;935.0;01;01;02;;02;02;9;0;8;0;0;0;00000
388438;1;1;2014;1;41;N;15;169;1;;3;2;;4;2;2;1;;1;2;3;4;2;1;1;3;3;2;0;2;1;2;2;0;2;0;7;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2100;01;01;02;;01;01;2100.0;04;04;06;;04;06;1;0;98;0;0;0;00000
387163;1;1;2014;1;41;N;15;187;1;;4;3;;4;1;2;1;;1;2;3;4;2;1;1;1;1;2;0;2;1;2;2;0;2;0;7;;2;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;13;4;9;9680;06;07;08;;07;08;744.61535644531;01;01;02;;01;01;2;0;98;98;0;0;00000
386988;1;1;2014;1;41;N;15;177;1;;2;2;;4;2;1;1;;1;1;1;1;2;1;1;1;1;2;0;2;1;2;2;0;2;0;7;;2;;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;2;6;1;5;3050;02;02;03;;02;02;508.33334350586;01;01;01;;01;01;2;0;4;0;0;0;00000
389347;1;1;2014;1;41;N;15;163;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;7500;05;05;07;;06;07;3750.0;07;07;08;;07;09;7;0;8;0;0;0;00000
391134;1;1;2014;1;41;N;15;164;1;;1;2;;6;2;3;4;LO TRAE DE UN TANQUE;1;2;3;4;2;2;2;1;1;2;0;2;2;2;0;0;0;0;4;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2040;01;01;01;;01;01;510.0;01;01;01;;01;01;9;0;8;0;0;0;00000
391808;1;1;2014;1;41;N;15;205;1;;2;2;;4;1;2;1;;1;2;2;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;2;6;10740;07;07;08;;07;08;1342.5;02;02;04;;03;04;1;0;5;0;0;0;00000
392847;1;1;2014;1;41;N;15;239;1;;4;2;;4;1;2;1;;1;2;2;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;11;4;7;8000;05;06;07;;06;07;727.27270507813;01;01;02;;01;01;1;2;2;3;0;0;00000
391147;1;1;2014;1;41;N;15;177;1;;1;3;;4;1;2;1;;1;2;2;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;2000;01;01;01;;01;01;285.71429443359;01;01;01;;01;01;2;0;3;0;0;0;00000
387507;1;1;2014;1;41;N;15;187;1;;4;2;;4;1;2;1;;1;2;2;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;9;3;6;12200;08;08;09;;08;09;1355.5555419922;02;02;04;;03;04;1;2;3;4;5;0;00000
388872;1;1;2014;1;41;N;15;200;1;;4;3;;4;2;2;1;;1;2;2;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;12;3;9;3500;02;02;03;;02;03;291.66665649414;01;01;01;;01;01;1;2;3;4;11;0;00000
388287;1;1;2014;1;41;N;15;183;1;;2;3;;4;2;2;1;;1;2;2;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;6;3;3;2170;01;01;02;;01;01;361.66665649414;01;01;01;;01;01;1;0;2;0;0;0;00000
387859;1;1;2014;1;41;N;15;152;1;;2;2;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2900;01;02;02;;02;02;2900.0;05;06;07;;06;08;1;0;98;0;0;0;00000
392025;1;1;2014;1;41;N;15;191;1;;1;2;;4;1;2;1;;1;2;2;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1000;01;01;01;;01;01;500.0;01;01;01;;01;01;1;0;98;0;0;0;00000
388491;1;1;2014;1;41;N;15;187;1;;1;2;;4;1;2;1;;1;2;2;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;3000;02;02;03;;02;02;1000.0;01;02;03;;02;02;2;0;1;0;0;0;00000
405123;1;1;2014;1;41;N;15;186;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;15000;09;09;10;;09;09;7500.0;09;10;10;;10;10;2;0;98;0;0;0;00000
394484;1;1;2014;1;41;N;15;161;1;;1;2;;4;1;2;1;;1;1;2;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;2;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1800;01;01;01;;01;01;900.0;01;01;02;;02;02;1;0;98;0;0;0;00000
397376;1;1;2014;1;41;N;15;209;1;;3;1;;4;1;1;1;;1;1;2;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;0;6;4600;03;03;04;;03;04;766.66668701172;01;01;02;;01;02;1;0;98;0;0;0;00000
403384;1;1;2014;1;41;N;15;181;1;;1;2;;4;2;1;1;;1;1;2;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;4975;03;03;04;;03;04;1658.3333740234;03;03;05;;03;05;1;0;98;0;0;0;00000
402345;1;1;2014;1;41;N;15;156;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;01;01;02;;01;02;2500.0;05;05;07;;05;07;1;0;98;0;0;0;00000
406559;1;1;2014;1;41;N;15;166;1;;3;1;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;22000;10;10;10;;10;10;7333.3334960938;09;10;10;;10;10;2;0;98;0;0;0;00000
389440;1;1;2014;1;41;N;15;121;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;12800;08;08;09;;08;09;4266.6665039063;07;08;09;;08;09;3;0;2;0;0;0;00000
392573;1;1;2014;1;41;N;15;133;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;2;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2700;01;01;02;;02;02;2700.0;05;05;07;;06;07;97;0;1;0;0;0;00000
387820;1;1;2014;1;41;N;15;135;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;13000;08;08;09;;08;09;4333.3334960938;07;08;09;;08;09;2;0;98;0;0;0;00000
392073;1;1;2014;1;41;N;15;130;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;7100;05;05;07;;05;06;2366.6667480469;04;05;06;;05;07;1;0;2;0;0;0;00000
389692;1;1;2014;1;41;N;15;127;1;;4;1;;5;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;9800;07;07;08;;07;08;1960.0;03;04;05;;04;05;4;0;98;0;0;0;00000
390392;1;1;2014;1;41;N;15;127;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;5400;03;04;05;;04;05;1350.0;02;02;04;;03;04;2;0;4;0;0;0;00000
393363;1;1;2014;1;41;N;15;166;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;7800;05;06;07;;06;07;1560.0;03;03;04;;03;04;2;0;98;0;0;0;00000
386791;1;1;2014;1;41;N;15;163;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;22500;10;10;10;;10;10;3750.0;07;07;08;;07;09;2;0;3;0;0;0;00000
386978;1;1;2014;1;41;N;15;124;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4500;03;03;04;;03;04;2250.0;04;04;06;;05;06;1;0;98;0;0;0;00000
403439;1;1;2014;1;41;N;15;168;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;8000;05;06;07;;06;07;1600.0;03;03;04;;03;05;2;0;5;0;0;0;00000
405109;1;1;2014;1;41;N;15;182;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5600;04;04;05;;04;05;2800.0;05;06;07;;06;08;2;0;98;0;0;0;00000
400488;1;1;2014;1;41;N;15;159;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;18000;09;09;10;;09;10;4500.0;08;08;09;;08;09;97;0;1;0;0;0;00000
403123;1;1;2014;1;41;N;15;158;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2400;01;01;02;;01;02;2400.0;04;05;06;;05;07;97;0;98;0;0;0;00000
402965;1;1;2014;1;41;N;15;185;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;9000;06;06;08;;07;08;2250.0;04;04;06;;05;06;2;0;98;0;0;0;00000
396496;1;1;2014;1;41;N;15;182;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;1;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1000;01;01;01;;01;01;1000.0;01;02;03;;02;02;1;0;98;0;0;0;00000
395955;1;1;2014;1;41;N;15;172;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;6000;04;04;06;;04;05;1000.0;01;02;03;;02;02;2;0;3;0;0;0;00000
403109;1;1;2014;1;41;N;15;158;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;4000;02;03;04;;03;03;1000.0;01;02;03;;02;02;2;0;4;0;0;0;00000
396995;1;1;2014;1;41;N;15;186;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;10400;07;07;08;;07;08;3466.6667480469;06;07;08;;07;08;1;0;98;0;0;0;00000
402860;1;1;2014;1;41;N;15;169;1;;3;2;;4;2;1;1;;1;1;1;1;1;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;7000;05;05;07;;05;06;2333.3332519531;04;05;06;;05;07;2;0;1;3;0;0;00000
400875;1;1;2014;1;41;N;15;145;1;;5;1;;4;1;1;1;;1;1;1;1;1;1;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;15000;09;09;10;;09;09;2500.0;05;05;07;;05;07;2;3;6;0;0;0;00000
402988;1;1;2014;1;41;N;15;176;1;;5;2;;3;1;1;1;;1;1;2;1;1;1;2;5;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;9;3;6;14400;08;09;09;;09;09;1600.0;03;03;04;;03;05;2;4;5;0;0;0;00000
405127;1;1;2014;1;41;N;15;152;1;;5;1;;4;1;1;1;;1;1;1;1;1;2;2;5;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;11700;07;08;09;;08;09;3900.0;07;07;09;;07;09;2;0;1;3;0;0;00000
404235;1;1;2014;1;41;N;15;177;1;;6;2;;4;1;1;1;;1;1;1;1;1;1;2;6;5;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;7;4900;03;03;04;;03;04;612.5;01;01;01;;01;01;1;2;3;4;0;0;00000
402823;1;1;2014;1;41;N;15;178;1;;3;1;;4;1;1;1;;1;1;1;1;1;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;4000;02;03;04;;03;03;1333.3333740234;02;02;04;;03;04;1;2;3;0;0;0;00000
390691;1;1;2014;1;41;N;15;122;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;27000;10;10;10;;10;10;9000.0;10;10;10;;10;10;2;0;98;0;0;0;00000
390808;1;1;2014;1;41;N;15;113;1;;3;2;;4;2;2;1;;1;2;2;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;11350;07;08;09;;08;08;3783.3332519531;07;07;08;;07;09;2;0;98;0;0;0;00000
390808;2;1;2014;1;41;N;15;113;1;;3;2;;4;2;2;1;;1;2;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2150;01;01;02;;01;01;716.66668701172;01;01;02;;01;01;1;0;98;0;0;0;00000
389636;1;1;2014;1;41;N;15;112;1;;2;2;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;0;5;14700;08;09;09;;09;09;2940.0;06;06;07;;06;08;2;0;98;0;0;0;00000
388614;1;1;2014;1;41;N;15;110;1;;2;1;;4;2;2;1;;1;2;2;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2550;01;01;02;;01;02;2550.0;05;05;07;;05;07;1;0;98;0;0;0;00000
389547;1;1;2014;1;41;N;15;143;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;8;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;5100;03;04;05;;04;05;1020.0;02;02;03;;02;03;2;0;98;0;0;0;00000
389547;2;1;2014;1;41;N;15;143;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;8;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7500;05;05;07;;06;07;3750.0;07;07;08;;07;09;1;0;98;0;0;0;00000
388053;1;1;2014;1;41;N;15;113;1;;2;1;;4;1;2;1;;1;2;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;4970;03;03;04;;03;04;1656.6666259766;03;03;05;;03;05;2;0;1;0;0;0;00000
388053;2;1;2014;1;41;N;15;113;1;;2;1;;4;1;2;1;;1;2;2;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;3500;02;02;03;;02;03;875.0;01;01;02;;02;02;1;0;98;0;0;0;00000
387490;1;1;2014;1;41;N;15;95;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7200;05;05;07;;05;06;3600.0;07;07;08;;07;08;2;0;98;0;0;0;00000
392887;1;1;2014;1;41;N;15;122;1;;2;3;;4;1;2;1;;1;2;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;11500;07;08;09;;08;08;2875.0;05;06;07;;06;08;2;0;98;0;0;0;00000
393612;1;1;2014;1;41;N;15;153;1;;2;2;;4;1;2;1;;1;2;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;4914;03;03;04;;03;04;1228.5;02;02;03;;02;03;1;0;2;0;0;0;00000
401981;1;1;2014;1;41;N;15;138;1;;4;2;;4;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;4757;03;03;04;;03;04;792.83331298828;01;01;02;;01;02;1;0;4;0;0;0;00000
404397;1;1;2014;1;41;N;15;122;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2700;01;01;02;;02;02;2700.0;05;05;07;;06;07;1;0;98;0;0;0;00000
