CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V2_02;V2_03;V21_01;V22_01;V3;V4;V5_02;V5_03;V6;V7;V8;V9;V10;V11_01;V11_02;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;V5_01;V21_02;V21_03;V22_02;V22_03;V2_01
TQRMNOSVUHMMTRCDEIJAH00894187;2025;4;1;1;1;S;33;1931;1;;2;1;;1;2;1;2;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;3;;2;3;;3;800000;7;;7;7;;8;2332;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOSVVHMMTRCDEIJAH00887939;2025;4;1;1;1;S;33;1398;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600000;2;;2;2;;2;600000;6;;6;6;;6;1735;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOURWHMMTRCDEIJAH00890160;2025;4;1;1;1;S;33;1407;1;;2;1;;3;1;1;2;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;2;1;2;2;2;2
TQRMNORVRHMMTTCDEIJAH00890667;2025;4;1;1;1;S;33;1367;1;;2;1;;4;2;1;2;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;1;1
TQRMNORVSHMMTTCDEIJAH00895266;2025;4;1;1;1;S;33;1387;1;;2;1;;1;2;1;1;;1;1;1;1;2;1;2;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;1;2;2;2;2;0
TQRMNOQTQHKOMLCDEFIAH00872723;2025;4;1;1;43;S;2;1447;1;;2;2;;4;2;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;6;1;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;1;98;0;0;0;1;2;2;2;2;0
TQRMNORVTHMMTTCDEIJAH00891112;2025;4;1;1;1;S;33;1116;1;;4;2;;4;2;1;2;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;631000;2;;2;2;;2;315500;3;;3;3;;3;1929;1;0;98;0;0;0;2;2;2;1;2;1
TQRMNOQXUHKOMLCDEFIAH00869629;2025;4;1;1;43;S;2;1240;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;2
TQSMNOUUSHMOLNCDEIJAH00890386;2025;4;1;1;1;S;33;5696;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1100000;4;;4;4;;4;275000;2;;2;2;;2;9096;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOUXVHMOLNCDEIJAH00888489;2025;4;1;1;1;S;33;5693;1;;4;1;;2;1;1;2;;1;1;1;2;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6300000;10;;10;10;;10;3150000;10;;10;10;;10;6451;96;0;1;2;0;0;2;2;2;2;2;0
TQRMNOPQQHMOLRCDEIJAH00889403;2025;4;1;1;1;S;33;1278;1;;2;2;;2;2;1;2;;1;1;1;3;2;2;2;4;2;1;1;1;2;2;2;0;2;0;8;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;950000;3;;3;3;;3;158333,33;1;;1;1;;1;3006;1;0;2;0;0;0;1;2;2;2;2;0
TQRMNORUYHMOLRCDEIJAH00889229;2025;4;1;1;1;S;33;2022;1;;2;2;;5;2;1;2;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;7;4;3;600000;2;;2;2;;2;85714,29;1;;1;1;;1;710;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNORVPHMOLRCDEIJAH00894534;2025;4;1;1;1;S;33;1096;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;350000;1;;1;1;;1;116666,67;1;;1;1;;1;1779;1;0;2;0;0;0;2;2;2;2;2;1
TQRMNOTYVHMOLRCDEIJAH00889159;2025;4;1;1;1;S;33;1274;2;;1;1;;2;1;1;1;;2;0;0;0;1;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;4;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1720000;6;;6;6;;6;573333,33;6;;5;5;;6;1834;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOUPVHMOLRCDEIJAH00889781;2025;4;1;1;1;S;33;1041;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;1;4;3500000;9;;9;9;;10;700000;7;;6;7;;7;2431;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPUQHLKMQCDEIIAD00894530;2025;4;1;1;1;S;32;868;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1500000;6;;5;5;;4;1500000;9;;9;9;;7;1364;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPUTHLKMQCDEIIAD00895894;2025;4;1;1;1;S;32;1406;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;5;0;5;6200000;10;;10;10;;10;1240000;9;;9;9;;7;2884;2;0;96;0;0;0;2;2;2;2;2;0
TQRMNORTRHLKMQCDEIIAD00894517;2025;4;1;1;1;S;32;976;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1050000;4;;4;4;;3;525000;5;;5;5;;2;1706;2;0;1;0;0;0;2;2;2;2;2;1
TQRMNORTUHLKMQCDEIIAD00895895;2025;4;1;1;1;S;32;938;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;1
TQRMNORTVHLKMQCDEIIAD00895829;2025;4;1;1;1;S;32;2566;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;2200000;8;;7;8;;6;550000;5;;5;5;;2;4426;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOSRVHLKMSCDEIIAD00896081;2025;4;1;1;1;S;32;1147;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOSRWHLKMSCDEIIAD00894654;2025;4;1;1;1;S;32;1927;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOSRXHLKMSCDEIIAD00893124;2025;4;1;1;1;S;32;866;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;880000;3;;3;3;;2;440000;4;;4;4;;2;1515;1;0;2;0;0;0;2;2;2;2;2;1
TQRMNOQPVHLKMUCDEIIAD00893125;2025;4;1;1;1;S;32;1046;1;;4;1;;1;1;1;1;;1;1;1;1;2;1;2;4;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;0
TQRMNOQQQHLKMUCDEIIAD00892774;2025;4;1;1;1;S;32;1286;1;;3;1;;1;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;0
TQRMNOSRVHLKMUCDEIIAD00893803;2025;4;1;1;1;S;32;972;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800000;3;;2;3;;2;400000;4;;4;4;;2;2266;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOQWVHLKOPCDEIIAD00893274;2025;4;1;1;1;S;32;705;2;;1;1;;1;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;1500000;6;;5;6;;4;750000;7;;7;7;;4;1163;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQWWHLKOPCDEIIAD00894609;2025;4;1;1;1;S;32;574;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1890000;7;;6;7;;5;945000;8;;8;8;;5;1281;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQWYHLKOPCDEIIAD00894434;2025;4;1;1;1;S;32;786;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;97;98;0;0;0;2;2;2;2;2;1
TQRMNOSRVHLKOPCDEIIAD00894610;2025;4;1;1;1;S;32;574;2;;3;1;;4;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOSYQHLKOPCDEIIAD00893431;2025;4;1;1;1;S;32;533;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;0;2;780000;2;;2;2;;2;390000;4;;3;3;;2;1733;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOTSTHLLKPCDEIIAD00893662;2025;4;1;1;1;S;32;2125;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;4;electrico;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;2600000;8;;8;8;;7;1300000;9;;9;9;;7;3662;1;0;2;0;0;0;2;2;2;2;2;0
TQRMNOTSWHLLKPCDEIIAD00895496;2025;4;1;1;1;S;32;1755;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;4;ELECTRICIDAD;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1200000;5;;4;4;;3;1200000;9;;9;9;;6;2418;97;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQXXHLLLMCDEIIAD00895809;2025;4;1;1;1;S;32;2736;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900000;3;;3;3;;2;900000;8;;8;8;;5;4153;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQYQHLLLMCDEIIAD00896672;2025;4;1;1;1;S;32;5249;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;2;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;3838000;10;;9;10;;8;1919000;10;;10;10;;9;6863;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOTRWHLLLMCDEIIAD00893736;2025;4;1;1;1;S;32;1996;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;4;ELECTRICIDAD;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;0;0;0;2;2;2;2;2;1
TQRMNOQVXHLLLNCDEIIAD00894196;2025;4;1;1;1;S;32;4592;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;3;1;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;1;98;0;0;0;2;2;2;2;2;0
TQRMNOTPUHJOKNCDEFIAH00876810;2025;4;1;1;43;S;2;693;1;;2;2;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;1300000;5;5;5;5;;5;433333,33;4;5;4;4;;4;2214;1;3;2;0;0;0;2;2;2;2;2;0
TQRMNOPRQHJOLNCDEFIAH00892982;2025;4;1;1;43;S;2;709;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORVTHJOLNCDEFIAH00892788;2025;4;1;1;43;S;2;917;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;5700000;10;10;10;10;;10;2850000;10;10;10;10;;10;2240;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNORVUHJOLNCDEFIAH00895629;2025;4;1;1;43;S;2;1458;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;3600000;9;10;10;9;;10;1200000;9;9;9;9;;9;3475;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOPRXHJOLQCDEFIAH00893714;2025;4;1;1;43;S;2;1189;1;;3;2;;4;1;1;1;;1;1;2;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;2
TQRMNOPRYHJOLQCDEFIAH00876881;2025;4;1;1;43;S;2;967;1;;2;2;;2;1;1;1;;1;1;2;2;1;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;2
TQRMNOPSPHJOLQCDEFIAH00881460;2025;4;1;1;43;S;2;1145;1;;5;1;;4;1;1;1;;1;1;1;2;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;3;0;0;0;2;2;2;2;2;0
TQRMNORSQHJOLQCDEFIAH00874870;2025;4;1;1;43;S;2;1507;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;1800000;7;7;7;7;;7;600000;6;6;6;6;;6;5319;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNORSRHJOLQCDEFIAH00872681;2025;4;1;1;43;S;2;1528;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;1;2;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;2;2;2;2;2;1
TQRMNOSTVHJOLQCDEFIAH00872682;2025;4;2;1;43;S;2;1061;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOSTWHJOLQCDEFIAH00896119;2025;4;1;1;43;S;2;1189;1;;2;1;;4;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;4;0;0;2;2;2;2;2;0
TQRMNOSTXHJOLQCDEFIAH00893300;2025;4;1;1;43;S;2;1534;1;;3;2;;4;2;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;8;1;7;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;4;0;0;0;2;2;2;2;2;2
TQRMNOPUQHJOLTCDEFIAH00877159;2025;4;1;1;43;S;2;721;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;4;98;0;0;0;2;2;2;2;2;1
TQRMNOPURHJOLTCDEFIAH00872898;2025;4;1;1;43;S;2;561;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOQQYHJOLTCDEFIAH00894973;2025;4;1;1;43;S;2;911;1;;3;1;;3;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;840000;3;3;3;3;;3;840000;8;8;7;7;;8;929;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQRPHJOLTCDEFIAH00873119;2025;4;2;1;43;S;2;891;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;3;1;2;3420000;9;10;10;9;;10;1140000;9;9;9;9;;9;2146;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOQRTHJOLTCDEFIAH00875937;2025;4;1;1;43;S;2;674;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000000;3;4;4;3;;4;1000000;8;9;8;8;;8;890;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQVSHJOLTCDEFIAH00874252;2025;4;1;1;43;S;2;925;2;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOQVTHJOLTCDEFIAH00877535;2025;4;1;1;43;S;2;949;2;;2;2;;4;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;900000;3;3;3;3;;4;180000;1;1;1;1;;1;343;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOQVUHJOLTCDEFIAH00875794;2025;4;2;1;43;S;2;634;2;;1;2;;4;2;2;1;;1;1;2;1;1;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;4;ELECTRICA;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;600000;2;2;2;2;;2;300000;2;3;2;2;;2;1553;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOPRUHJOMMCDEFIAH00874169;2025;4;1;1;43;S;2;800;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;4;0;0;2;2;2;2;2;0
TQRMNOPSWHJOMMCDEFIAH00875889;2025;4;1;1;43;S;2;913;1;;3;2;;4;1;1;1;;1;1;2;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;7;2;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;0;0;0;1;2;2;2;2;2
TQRMNOQSQHJMLMCDEFJAH00895684;2025;4;1;1;43;N;3;296;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;3930000;10;10;10;;10;10;982500;8;8;8;;9;8;736;1;2;3;0;0;0;2;2;2;2;2;1
TQRMNOQSRHJMLMCDEFJAH00872870;2025;4;1;1;43;N;3;304;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;8;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;800000;3;3;3;;3;3;800000;7;8;7;;8;7;397;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPVRHJMLNCDEFJAH00893835;2025;4;1;1;43;N;3;346;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1195000;4;5;5;;5;5;597500;6;6;5;;6;5;603;2;0;97;0;0;0;2;2;2;2;2;1
